ID;USED_NOW;STATUS;PHASE;TEXT;PRIMARY_LOCATION;ALL_LOCATIONS
0667;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;BEATS PUTOS!;src/utils.ts:477;src/utils.ts:477
0668;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ÄÄNIKIRJA OLI JUURI JÄNNÄSSÄ KOHDASSA!;src/utils.ts:478;src/utils.ts:478
0669;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TRUE WIRELESS, TRUE KUOLEMA!;src/utils.ts:479;src/utils.ts:479
0670;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MIKÄ SE BIISI OLIKAAN...;src/utils.ts:480;src/utils.ts:480
0671;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PREMIUM TURHA!;src/utils.ts:481;src/utils.ts:481
0672;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SHUFFLE SHUFFLASI ELÄMÄNI!;src/utils.ts:482;src/utils.ts:482
0673;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;BASSO TIPPU!;src/utils.ts:483;src/utils.ts:483
0674;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KUUNTELIN MEDITAATIOTA!;src/utils.ts:484;src/utils.ts:484
0675;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PADEL ON PAREMPI KUIN... kaikki...;src/utils.ts:489;src/utils.ts:489
0676;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MAILA TIPPUU!;src/utils.ts:490;src/utils.ts:490
0677;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VARAUS MENI HUKKAAN!;src/utils.ts:491;src/utils.ts:491
0678;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ELO-RANKING LASKEE!;src/utils.ts:492;src/utils.ts:492
0679;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MATCH POINT SINULLE, PELI MULLE!;src/utils.ts:493;src/utils.ts:493
0680;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;60€ KENTTÄAIKA MENI HARAKOILLE!;src/utils.ts:494;src/utils.ts:494
0681;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ESPANJAN PADEL-LOMA PERUUNTUU!;src/utils.ts:495;src/utils.ts:495
0682;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;RANNE ANTOI PERIKSI!;src/utils.ts:496;src/utils.ts:496
0683;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;COACH EI VAROITTANUT!;src/utils.ts:497;src/utils.ts:497
0684;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LASI HAJOSI... SIIS KENTÄN LASI!;src/utils.ts:498;src/utils.ts:498
0685;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PAREJA EI LÖYDY ENÄÄ!;src/utils.ts:499;src/utils.ts:499
0686;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SYKEMITTARI PYSÄHTYY!;src/utils.ts:504;src/utils.ts:504
0687;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;INTERVALLIT KESKEYTYI PAHASTI!;src/utils.ts:505;src/utils.ts:505
0688;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SAUVAT LENTÄÄ!;src/utils.ts:506;src/utils.ts:506
0689;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;STRAVA EI SAANUT TÄTÄ TALTEEN!;src/utils.ts:507;src/utils.ts:507
0690;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;GPS-KELLO KADOTTI SIGNAALIN!;src/utils.ts:508;src/utils.ts:508
0691;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;10K ASKELTA PUUTTUU!;src/utils.ts:509;src/utils.ts:509
0692;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;POLVET ANTOI PERIKSI!;src/utils.ts:510;src/utils.ts:510
0693;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;RASVANPOLTO PÄÄTTYI!;src/utils.ts:511;src/utils.ts:511
0694;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PT EI MAININNUT TÄSTÄ!;src/utils.ts:512;src/utils.ts:512
0695;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;JUOKSUKENGÄT EI AUTTANUT!;src/utils.ts:513;src/utils.ts:513
0696;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VO2MAX LOPPU!;src/utils.ts:514;src/utils.ts:514
0697;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;COOPER-TESTI EPÄONNISTUU!;src/utils.ts:515;src/utils.ts:515
0698;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;NOSTATKO SÄ EDES?!;src/utils.ts:520;src/utils.ts:520
0699;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;WOD KESKEYTYI!;src/utils.ts:521;src/utils.ts:521
0700;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;BURPEES... IKUISESTI... eiku...;src/utils.ts:522;src/utils.ts:522
0701;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;CROSSFIT-BOKSI MENETTÄÄ JÄSENEN!;src/utils.ts:523;src/utils.ts:523
0702;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;GAINSSIT KATOSI!;src/utils.ts:524;src/utils.ts:524
0703;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PROTEIINISHEIKKI VALUI!;src/utils.ts:525;src/utils.ts:525
0704;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;OVERHEAD SQUAT FEILASI!;src/utils.ts:526;src/utils.ts:526
0705;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PUNTTEJA EI VOI KULJETTAA MUKAAN!;src/utils.ts:527;src/utils.ts:527
0706;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SNATCH MISSASI!;src/utils.ts:528;src/utils.ts:528
0707;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;BRO... SPLIT... PYSYVÄSTI...;src/utils.ts:529;src/utils.ts:529
0708;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KEHO ON TEMPPELI... RAUNIO...;src/utils.ts:530;src/utils.ts:530
0709;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PR JÄÄÄ TEKEMÄTTÄ!;src/utils.ts:531;src/utils.ts:531
0710;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;FOLLOWERSIT EI NÄE TÄTÄ!;src/utils.ts:536;src/utils.ts:536
0711;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TÄMÄ EI OLE INSTAGRAMMABLE!;src/utils.ts:537;src/utils.ts:537
0712;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ENGAGEMENT RATE TIPPUU!;src/utils.ts:538;src/utils.ts:538
0713;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;CONTENT... WAS... KING...;src/utils.ts:539;src/utils.ts:539
0714;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;BRAND DEAL PERUUNTUU!;src/utils.ts:540;src/utils.ts:540
0715;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MIKÄÄN FILTTERI EI AUTA TÄHÄN!;src/utils.ts:541;src/utils.ts:541
0716;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AESTHETIC MENI!;src/utils.ts:542;src/utils.ts:542
0717;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;STORY JÄÄÄ IKUISESTI POSTAAMATTA!;src/utils.ts:543;src/utils.ts:543
0718;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;COLLAB CANCELLED!;src/utils.ts:544;src/utils.ts:544
0719;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LIKE AND SUBSCRIBE... TAIVAASEEN...;src/utils.ts:545;src/utils.ts:545
0720;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ALGORITMI HYLKÄÄ!;src/utils.ts:546;src/utils.ts:546
0721;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VIIMEINEN POSTAUS!;src/utils.ts:547;src/utils.ts:547
0722;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SIJAINTI SIJAINTI KUOLEMA!;src/utils.ts:552;src/utils.ts:552
0723;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MYYNTILISTA LYHENEE!;src/utils.ts:553;src/utils.ts:553
0724;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TÄMÄ OLI UPEA TILAISUUS!;src/utils.ts:554;src/utils.ts:554
0725;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;NÄYTTÖ PERUUNTUU PYSYVÄSTI!;src/utils.ts:555;src/utils.ts:555
0726;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PROVISIO JÄÄ SAAMATTA!;src/utils.ts:556;src/utils.ts:556
0727;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ASUNTO-OSAKKEET MYYMÄTTÄ!;src/utils.ts:557;src/utils.ts:557
0728;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KÄYNTIKORTTEJA EI ENÄÄ TARVITA!;src/utils.ts:558;src/utils.ts:558
0729;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TARJOUKSIA EI ENÄÄ TULE!;src/utils.ts:559;src/utils.ts:559
0730;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;HINTA OLI NEUVOTELTAVISSA!;src/utils.ts:560;src/utils.ts:560
0731;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AVOIMET OVET SULKEUTUU!;src/utils.ts:561;src/utils.ts:561
0732;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ASUNTOKAUPPA KARIUTUU!;src/utils.ts:562;src/utils.ts:562
0733;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ETUOVI.COM POISTAA ILMOITUKSEN!;src/utils.ts:563;src/utils.ts:563
0734;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PYÖRÄ HAJOSI!;src/utils.ts:568;src/utils.ts:568
0735;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PYÖRÄILIJÄN OIKEUDET TALLOTTU!;src/utils.ts:569;src/utils.ts:569
0736;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KYPÄRÄ EI RIITTÄNYT!;src/utils.ts:570;src/utils.ts:570
0737;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PYÖRÄTIE OLI MINUN!;src/utils.ts:571;src/utils.ts:571
0738;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SHIMANO-VAIHTEET VAURIOITUI!;src/utils.ts:572;src/utils.ts:572
0739;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PYÖRÄKAISTAT OLIS TARVINNUT!;src/utils.ts:573;src/utils.ts:573
0740;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LYCRA REPESI!;src/utils.ts:574;src/utils.ts:574
0741;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AUTOILIJAT VOITTI... tällä kertaa...;src/utils.ts:575;src/utils.ts:575
0742;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;FILLARI RUTISTUI!;src/utils.ts:576;src/utils.ts:576
0743;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;CRITICAL MASS JATKUU ILMAN MINUA!;src/utils.ts:577;src/utils.ts:577
0744;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;POLKUPYÖRÄVAKUUTUS!;src/utils.ts:578;src/utils.ts:578
0745;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KETJUT KATKESI!;src/utils.ts:579;src/utils.ts:579
0746;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AKKU LOPPU... MINÄKIN!;src/utils.ts:584;src/utils.ts:584
0747;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LIME TIME OVER!;src/utils.ts:585;src/utils.ts:585
0748;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TIER TIPAHTAA!;src/utils.ts:586;src/utils.ts:586
0749;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;15KM/H EI RIITTÄNYT PAKOON!;src/utils.ts:587;src/utils.ts:587
0750;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VUOKRA-AIKA PÄÄTTYI!;src/utils.ts:588;src/utils.ts:588
0751;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;JALKAKÄYTÄVÄ VOITTI!;src/utils.ts:589;src/utils.ts:589
0752;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VOI VIETIIN!;src/utils.ts:590;src/utils.ts:590
0753;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SKUUTTI SKUUTTAA POIS!;src/utils.ts:591;src/utils.ts:591
0754;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VIIMEINEN KYYTI!;src/utils.ts:592;src/utils.ts:592
0755;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SÄHKÖ SAMMUI!;src/utils.ts:593;src/utils.ts:593
0756;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PARKKEERASIN VÄÄRIN!;src/utils.ts:594;src/utils.ts:594
0757;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KAUPUNKIPYÖRÄ OLIS OLLUT TURVALLISEMPI!;src/utils.ts:595;src/utils.ts:595
0758;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;HIC... MISSÄS TÄÄ ON...?;src/utils.ts:600;src/utils.ts:600
0759;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KALJA KAATU!;src/utils.ts:601;src/utils.ts:601
0760;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LONKERO... viimeinen...;src/utils.ts:602;src/utils.ts:602
0761;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;EN OLE EDES KÄNNISSÄ! ...niin kännissä...;src/utils.ts:603;src/utils.ts:603
0762;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KARHU KARKASI!;src/utils.ts:604;src/utils.ts:604
0763;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SEURAAVA KIERROS PERUUNTUU!;src/utils.ts:605;src/utils.ts:605
0764;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TERASSIKAUSI PÄÄTTYI!;src/utils.ts:606;src/utils.ts:606
0765;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LISÄÄ SKUMPPAA... EIKU...;src/utils.ts:607;src/utils.ts:607
0766;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AFTER SKI AFTER LIFE!;src/utils.ts:608;src/utils.ts:608
0767;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KIPPIS! HIC! ...kuolema...;src/utils.ts:609;src/utils.ts:609
0768;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;BAARI SULKEUTUU!;src/utils.ts:610;src/utils.ts:610
0769;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TUPAKKA SAMMU!;src/utils.ts:616;src/utils.ts:616
0770;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VIIMEISET HENKOSET!;src/utils.ts:617;src/utils.ts:617
0771;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SÄHKÖTUPAKKA HAJOSI!;src/utils.ts:618;src/utils.ts:618
0772;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VAPE NATION... FALLEN...;src/utils.ts:619;src/utils.ts:619
0773;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;NIKOTIINIVIEROITUS ALKAA!;src/utils.ts:620;src/utils.ts:620
0774;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;RÖÖKITAUKO PÄÄTTYI!;src/utils.ts:621;src/utils.ts:621
0775;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MARLBORO MIES KAATUI!;src/utils.ts:622;src/utils.ts:622
0776;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TÄMÄ OLIKIN VIIMEINEN!;src/utils.ts:623;src/utils.ts:623
0777;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MENTHOL-MAKU KATOSI!;src/utils.ts:624;src/utils.ts:624
0778;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VAROITUS PAKETIN KYLJESSÄ OLI TOTTA!;src/utils.ts:625;src/utils.ts:625
0779;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;SAVUA ILMAN TULTA... eiku...;src/utils.ts:626;src/utils.ts:626
0780;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KEUHKOT KIITTÄÄ... EI OIKEESTI!;src/utils.ts:627;src/utils.ts:627
0781;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;MEIDÄN AIKAAN KUNNIOITETTIIN VANHUKSIA!;src/utils.ts:632;src/utils.ts:632
0782;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;NUORISO NYKYÄÄN...;src/utils.ts:633;src/utils.ts:633
0783;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LONKAT PETTI!;src/utils.ts:634;src/utils.ts:634
0784;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ENNEN OLI PAREMMIN!;src/utils.ts:635;src/utils.ts:635
0785;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ROLLAATTORI KAATUI!;src/utils.ts:636;src/utils.ts:636
0786;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ELÄKE MENI TURHUUTEEN!;src/utils.ts:637;src/utils.ts:637
0787;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VERENPAINEET NOUSI!;src/utils.ts:638;src/utils.ts:638
0788;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KYLLÄ MÄ VIELÄ... EIKU EN...;src/utils.ts:639;src/utils.ts:639
0789;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;TERVEYSKESKUS EI AUTA ENÄÄ!;src/utils.ts:640;src/utils.ts:640
0790;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ENNEN TÄÄLLÄ OLI KUNNIOITUSTA!;src/utils.ts:641;src/utils.ts:641
0791;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;KELAN LOMAKE JÄÄ TÄYTTÄMÄTTÄ!;src/utils.ts:642;src/utils.ts:642
0792;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;APTEEKKI JÄÄ KÄYMÄTTÄ!;src/utils.ts:643;src/utils.ts:643
0793;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LAPSET JUOSKAA! ...liian myöhään...;src/utils.ts:648;src/utils.ts:648
0794;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ÄITIYSLOMA PÄÄTTYI NÄIN?!;src/utils.ts:649;src/utils.ts:649
0795;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;RATTAAT KAATUI!;src/utils.ts:650;src/utils.ts:650
0796;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PERHEAUTO JÄÄÄ YKSIN!;src/utils.ts:651;src/utils.ts:651
0797;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ISÄNPÄIVÄ PILALLA!;src/utils.ts:652;src/utils.ts:652
0798;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LASTENHOITAJA SAA LISÄTYÖTÄ!;src/utils.ts:653;src/utils.ts:653
0799;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;ÄITIPIIRI SAA AIHETTA!;src/utils.ts:654;src/utils.ts:654
0800;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;NEUVOLA EI VAROITTANUT!;src/utils.ts:655;src/utils.ts:655
0801;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;LAPSET ENSIN... SITTEN VANHEMMAT...;src/utils.ts:656;src/utils.ts:656
0802;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VAUVAVUOSI PÄÄTTYI!;src/utils.ts:657;src/utils.ts:657
0803;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PÄIVÄKOTIPAIKKOJA VAPAUTUU!;src/utils.ts:658;src/utils.ts:658
0804;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PIRKKO-TÄTI HOITAA NYT!;src/utils.ts:659;src/utils.ts:659
0805;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;VOLVO XC90 ROMUTTUU!;src/utils.ts:664;src/utils.ts:664
0806;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;YKSITYISKOULU ODOTTAA TURHAAN!;src/utils.ts:665;src/utils.ts:665
0807;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;RANGE ROVER RANKKASI!;src/utils.ts:666;src/utils.ts:666
0808;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PENKINLÄMMITYS EI AUTA!;src/utils.ts:667;src/utils.ts:667
0809;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;BMW X7 RÄJÄHTI!;src/utils.ts:668;src/utils.ts:668
0810;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;NELIVETO EI RIITTÄNYT!;src/utils.ts:669;src/utils.ts:669
0811;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;PARKKIRUUTU JÄÄ TYHJÄKSI!;src/utils.ts:670;src/utils.ts:670
0812;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AUTOPESU PERUUNTUU!;src/utils.ts:671;src/utils.ts:671
0813;CONDITIONAL;CONDITIONAL_MAY_BE_HIDDEN;08_ENEMY_BOSS_COMBAT;AUTOETU PÄÄTTYY!;src/utils.ts:672;src/utils.ts:672
